market,arrival_date,arrivals_tonnes,variety,minimum_price,maximum_price,modal_price
T. Narasipura,3/6/2017,3.0,Hybrid,500,500,500
T. Narasipura,5/6/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,6/6/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,7/6/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,8/6/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,9/6/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,12/6/2017,6.0,Hybrid,750,750,750
T. Narasipura,14/06/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,15/06/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,16/06/2017,2.0,Hybrid,1500,1500,1500
T. Narasipura,17/06/2017,1.0,Hybrid,1500,1500,1500
T. Narasipura,19/06/2017,2.0,Hybrid,1000,1000,1000
T. Narasipura,28/06/2017,1.0,Hybrid,2000,2000,2000
Udupi,7/6/2017,7.0,Tomato,1500,1700,1600
Udupi,14/06/2017,5.0,Tomato,1100,1400,1300
Bagepalli,1/7/2017,23.0,Tomato,650,1060,910
Bagepalli,3/7/2017,19.0,Tomato,510,1130,915
Bagepalli,4/7/2017,21.0,Tomato,550,1200,885
Bagepalli,5/7/2017,19.0,Tomato,560,990,815
Bagepalli,6/7/2017,17.0,Tomato,600,1060,855
Bagepalli,10/7/2017,16.0,Tomato,510,1321,825
Bagepalli,11/7/2017,17.0,Tomato,480,920,740
Bagepalli,12/7/2017,15.0,Tomato,550,1230,905
Bagepalli,13/07/2017,14.0,Tomato,580,1100,945
Bagepalli,15/07/2017,17.0,Tomato,470,950,748
Bagepalli,17/07/2017,16.0,Tomato,510,1060,842
Bagepalli,18/07/2017,12.0,Tomato,680,1400,1035
Bagepalli,19/07/2017,18.0,Tomato,570,1400,1260
Bagepalli,20/07/2017,17.0,Tomato,535,1150,960
Bagepalli,22/07/2017,15.0,Tomato,580,1060,880
Bagepalli,24/07/2017,14.0,Tomato,560,1400,1050
Bagepalli,26/07/2017,20.0,Tomato,610,1350,785
Bagepalli,27/07/2017,24.0,Tomato,460,1360,758
Bagepalli,29/07/2017,22.0,Tomato,580,1236,906
Bagepalli,31/07/2017,25.0,Tomato,510,1085,845
Bangarpet,1/7/2017,1.0,Tomato,450,3500,3000
Bangarpet,4/7/2017,1.0,Tomato,550,4000,3500
Bangarpet,6/7/2017,1.0,Tomato,700,3800,3200
Bangarpet,26/07/2017,2.0,Tomato,650,3850,2500
Bangarpet,28/07/2017,1.0,Tomato,350,3500,2000
Bangarpet,31/07/2017,1.0,Tomato,600,3800,2200
Channapatana,4/7/2017,1.0,Tomato,2000,4000,3000
Chickkaballapura,1/7/2017,25.0,Tomato,700,4000,3000
Chickkaballapura,2/7/2017,28.0,Tomato,700,4000,2800
Chickkaballapura,3/7/2017,28.0,Tomato,700,4200,3000
Chickkaballapura,4/7/2017,28.0,Tomato,700,4200,2900
Chickkaballapura,5/7/2017,29.0,Tomato,700,4200,3000
Chickkaballapura,7/7/2017,42.0,Tomato,800,3800,3000
Davangere,7/7/2017,3.0,Tomato,2000,2500,2225
Davangere,11/7/2017,3.0,Tomato,1800,2400,2100
Davangere,12/7/2017,4.0,Tomato,1500,2500,2000
Davangere,25/07/2017,2.0,Tomato,2000,2500,2250
Davangere,26/07/2017,2.0,Tomato,2000,2600,2300
Davangere,28/07/2017,2.0,Tomato,2000,2400,2200
Davangere,29/07/2017,2.0,Tomato,2000,2600,2300
Doddaballa Pur,1/7/2017,2.0,Tomato,600,1000,800
Doddaballa Pur,3/7/2017,1.0,Tomato,600,1000,800
Doddaballa Pur,4/7/2017,2.0,Tomato,600,1000,800
Doddaballa Pur,5/7/2017,2.0,Tomato,600,1000,800
Doddaballa Pur,6/7/2017,1.0,Tomato,600,1000,800
Doddaballa Pur,7/7/2017,1.0,Tomato,600,1000,800
Doddaballa Pur,10/7/2017,2.0,Tomato,600,1000,800
Doddaballa Pur,11/7/2017,2.0,Tomato,600,1000,800
Doddaballa Pur,12/7/2017,2.0,Tomato,600,1000,800
Doddaballa Pur,13/07/2017,1.0,Tomato,1000,2000,1500
Doddaballa Pur,14/07/2017,2.0,Tomato,1000,2000,1500
Doddaballa Pur,15/07/2017,2.0,Tomato,1000,2000,1500
Doddaballa Pur,17/07/2017,2.0,Tomato,1000,2000,1500
Doddaballa Pur,18/07/2017,1.0,Tomato,1000,2000,1500
Gowribidanoor,7/7/2017,8.0,Tomato,2000,3000,2500
Gowribidanoor,14/07/2017,4.0,Tomato,2000,3000,2500
Gowribidanoor,20/07/2017,6.0,Tomato,2000,3000,2500
Hassan,3/7/2017,17.0,Tomato,1000,2000,2000
Hassan,4/7/2017,2.0,Tomato,1000,2500,2500
Hassan,5/7/2017,17.0,Tomato,1081,2000,2000
Hassan,6/7/2017,10.0,Tomato,2000,2857,2000
Hassan,7/7/2017,3.0,Tomato,2000,2500,2500
Hassan,10/7/2017,3.0,Tomato,2000,2500,2500
Hassan,11/7/2017,4.0,Tomato,2000,3000,2500
Hassan,12/7/2017,12.0,Tomato,1657,2500,2000
Honnali,6/7/2017,1.0,Tomato,2000,2000,2000
Hospet,3/7/2017,14.0,Tomato,700,800,800
Hospet,4/7/2017,5.0,Tomato,800,1200,1000
Hospet,5/7/2017,5.0,Tomato,600,1600,1200
Hospet,10/7/2017,13.0,Tomato,700,900,800
Hospet,12/7/2017,6.0,Tomato,1100,3000,1800
Hospet,17/07/2017,13.0,Tomato,800,1000,800
Hospet,19/07/2017,7.0,Tomato,900,2500,2000
Hospet,24/07/2017,9.0,Tomato,1000,1200,1200
Hospet,26/07/2017,7.0,Tomato,1000,2400,2000
K.R.Nagar,1/7/2017,1.0,Tomato,1500,1500,1500
K.R.Nagar,3/7/2017,1.0,Tomato,1000,1000,1000
K.R.Nagar,4/7/2017,1.0,Tomato,2000,2000,2000
K.R.Nagar,10/7/2017,1.0,Tomato,2000,2000,2000
